ConfigName,Group,Case,RunID,LLVM_Pass,MIR_Pass,BinarySize(Bytes),NsPerIter,MBps,TotalRuntime(s),CompileTime(s),VectorizeRemarkCount,Vectorized,MIR_BBCount,MIR_LocalCount,LLVMIR_Vectorized,LLVMIR_VectorWidth,Status
EXP_DBL_0004,Matrix,mir_dependent_case,2,loop-idiom-vectorize-all,CopyProp,493536,673667,12452,4.064983,1.599612,0,,0,0,,0,Success
EXP_DBL_0004,Matrix,easy_case,3,loop-idiom-vectorize-all,CopyProp,493536,674797,12431,4.072788,1.449218,0,,0,0,,0,Success
EXP_DBL_0004,Matrix,mir_dependent_case,3,loop-idiom-vectorize-all,CopyProp,493536,732360,11454,4.411626,1.449218,0,,0,0,,0,Success
EXP_DBL_0005,Matrix,easy_case,1,loop-idiom-vectorize-bytecmp,CopyProp,493536,775222,10820,4.666419,1.241108,0,,0,0,,0,Success
EXP_DBL_0005,Matrix,mir_dependent_case,1,loop-idiom-vectorize-bytecmp,CopyProp,493536,713236,11761,4.294448,1.241108,0,,0,0,,0,Success
EXP_DBL_0005,Matrix,easy_case,2,loop-idiom-vectorize-bytecmp,CopyProp,493536,811623,10335,4.883163,1.487801,0,,0,0,,0,Success
EXP_DBL_0005,Matrix,mir_dependent_case,2,loop-idiom-vectorize-bytecmp,CopyProp,493536,676654,12397,4.075077,1.487801,0,,0,0,,0,Success
EXP_DBL_0005,Matrix,easy_case,3,loop-idiom-vectorize-bytecmp,CopyProp,493536,740380,11330,4.459711,1.443795,0,,0,0,,0,Success
EXP_DBL_0005,Matrix,mir_dependent_case,3,loop-idiom-vectorize-bytecmp,CopyProp,493536,685145,12243,4.127246,1.443795,0,,0,0,,0,Success
EXP_DBL_0006,Matrix,easy_case,1,promote-alloca-to-vector,CopyProp,493536,734892,11414,4.423773,1.372540,0,,0,0,,0,Success
EXP_DBL_0006,Matrix,mir_dependent_case,1,promote-alloca-to-vector,CopyProp,493536,701138,11964,4.227698,1.372540,0,,0,0,,0,Success
EXP_DBL_0006,Matrix,easy_case,2,promote-alloca-to-vector,CopyProp,493536,740262,11331,4.457257,1.699943,0,,0,0,,0,Success
EXP_DBL_0006,Matrix,mir_dependent_case,2,promote-alloca-to-vector,CopyProp,493536,735546,11404,4.424684,1.699943,0,,0,0,,0,Success
EXP_DBL_0006,Matrix,easy_case,3,promote-alloca-to-vector,CopyProp,493536,676364,12402,4.074665,1.289097,0,,0,0,,0,Success
EXP_DBL_0006,Matrix,mir_dependent_case,3,promote-alloca-to-vector,CopyProp,493536,761417,11017,4.582319,1.289097,0,,0,0,,0,Success
EXP_DBL_0007,Matrix,easy_case,1,replace-with-vec-lib,CopyProp,493536,722818,11605,4.365525,1.500010,0,,0,0,,0,Success
EXP_DBL_0007,Matrix,mir_dependent_case,1,replace-with-vec-lib,CopyProp,493536,675705,12414,4.065808,1.500010,0,,0,0,,0,Success
EXP_DBL_0007,Matrix,easy_case,2,replace-with-vec-lib,CopyProp,493536,694721,12074,4.184440,1.740151,0,,0,0,,0,Success
EXP_DBL_0007,Matrix,mir_dependent_case,2,replace-with-vec-lib,CopyProp,493536,690005,12157,4.153615,1.740151,0,,0,0,,0,Success
EXP_DBL_0007,Matrix,easy_case,3,replace-with-vec-lib,CopyProp,493536,687599,12199,4.140088,2.310341,0,,0,0,,0,Success
EXP_DBL_0007,Matrix,mir_dependent_case,3,replace-with-vec-lib,CopyProp,493536,706750,11869,4.273080,2.310341,0,,0,0,,0,Success
EXP_DBL_0008,Matrix,easy_case,1,vector-combine,CopyProp,493536,683031,12281,4.111030,1.175444,0,,0,0,,0,Success
EXP_DBL_0008,Matrix,mir_dependent_case,1,vector-combine,CopyProp,493536,703999,11915,4.235965,1.175444,0,,0,0,,0,Success
EXP_DBL_0008,Matrix,easy_case,2,vector-combine,CopyProp,493536,760366,11032,4.576881,1.373740,0,,0,0,,0,Success
EXP_DBL_0008,Matrix,mir_dependent_case,2,vector-combine,CopyProp,493536,668052,12556,4.021900,1.373740,0,,0,0,,0,Success
EXP_DBL_0008,Matrix,easy_case,3,vector-combine,CopyProp,493536,733028,11443,4.413200,1.220934,0,,0,0,,0,Success
EXP_DBL_0008,Matrix,mir_dependent_case,3,vector-combine,CopyProp,493536,678972,12354,4.088460,1.220934,0,,0,0,,0,Success
EXP_DBL_0009,Matrix,easy_case,1,advanced-peeling,CopyProp,493536,727415,11532,4.376682,1.421646,0,,0,0,,0,Success
EXP_DBL_0009,Matrix,mir_dependent_case,1,advanced-peeling,CopyProp,493536,668313,12551,4.054336,1.421646,0,,0,0,,0,Success
EXP_DBL_0009,Matrix,easy_case,2,advanced-peeling,CopyProp,493536,814129,10303,4.898707,1.296346,0,,0,0,,0,Success
EXP_DBL_0009,Matrix,mir_dependent_case,2,advanced-peeling,CopyProp,493536,692722,12109,4.172414,1.296346,0,,0,0,,0,Success
EXP_DBL_0009,Matrix,easy_case,3,advanced-peeling,CopyProp,493536,716404,11709,4.313231,1.059884,0,,0,0,,0,Success
EXP_DBL_0009,Matrix,mir_dependent_case,3,advanced-peeling,CopyProp,493536,776494,10803,4.674479,1.059884,0,,0,0,,0,Success
EXP_DBL_0010,Matrix,easy_case,1,lftr,CopyProp,493536,748472,11207,4.505456,1.613212,0,,0,0,,0,Success
EXP_DBL_0010,Matrix,mir_dependent_case,1,lftr,CopyProp,493536,727465,11531,4.378613,1.613212,0,,0,0,,0,Success
EXP_DBL_0010,Matrix,easy_case,2,lftr,CopyProp,493536,684118,12261,4.118496,1.005351,0,,0,0,,0,Success
EXP_DBL_0010,Matrix,mir_dependent_case,2,lftr,CopyProp,493536,709458,11823,4.269800,1.005351,0,,0,0,,0,Success
EXP_DBL_0010,Matrix,easy_case,3,lftr,CopyProp,493536,722266,11614,4.348416,1.121850,0,,0,0,,0,Success
EXP_DBL_0010,Matrix,mir_dependent_case,3,lftr,CopyProp,493536,740320,11331,4.468482,1.121850,0,,0,0,,0,Success
EXP_DBL_0011,Matrix,easy_case,1,licm-promotion,CopyProp,493536,743178,11287,4.473270,1.516156,0,,0,0,,0,Success
EXP_DBL_0011,Matrix,mir_dependent_case,1,licm-promotion,CopyProp,493536,707191,11861,4.260023,1.516156,0,,0,0,,0,Success
EXP_DBL_0011,Matrix,easy_case,2,licm-promotion,CopyProp,493536,753077,11139,4.533884,1.486466,0,,0,0,,0,Success
EXP_DBL_0011,Matrix,mir_dependent_case,2,licm-promotion,CopyProp,493536,689173,12171,4.150465,1.486466,0,,0,0,,0,Success
EXP_DBL_0011,Matrix,easy_case,3,licm-promotion,CopyProp,493536,813710,10309,4.896309,1.291547,0,,0,0,,0,Success
EXP_DBL_0011,Matrix,mir_dependent_case,3,licm-promotion,CopyProp,493536,684730,12250,4.118862,1.291547,0,,0,0,,0,Success
EXP_DBL_0012,Matrix,easy_case,1,loop-level-heuristics,CopyProp,493536,744688,11264,4.492005,1.308443,0,,0,0,,0,Success
EXP_DBL_0012,Matrix,mir_dependent_case,1,loop-level-heuristics,CopyProp,493536,736735,11386,4.469415,1.308443,0,,0,0,,0,Success
EXP_DBL_0012,Matrix,easy_case,2,loop-level-heuristics,CopyProp,493536,792660,10582,4.769228,1.336183,0,,0,0,,0,Success
EXP_DBL_0012,Matrix,mir_dependent_case,2,loop-level-heuristics,CopyProp,493536,714188,11745,4.300371,1.336183,0,,0,0,,0,Success
EXP_DBL_0012,Matrix,easy_case,3,loop-level-heuristics,CopyProp,493536,689376,12168,4.167437,1.344022,0,,0,0,,0,Success
EXP_DBL_0012,Matrix,mir_dependent_case,3,loop-level-heuristics,CopyProp,493536,696297,12047,4.190769,1.344022,0,,0,0,,0,Success
EXP_DBL_0013,Matrix,easy_case,1,lsr,CopyProp,493408,752721,11144,4.544873,1.623615,0,,0,0,,0,Success
EXP_DBL_0013,Matrix,mir_dependent_case,1,lsr,CopyProp,493408,711589,11788,4.291715,1.623615,0,,0,0,,0,Success
EXP_DBL_0013,Matrix,easy_case,2,lsr,CopyProp,493408,675960,12409,4.115585,1.532497,0,,0,0,,0,Success
EXP_DBL_0013,Matrix,mir_dependent_case,2,lsr,CopyProp,493408,705879,11883,4.266844,1.532497,0,,0,0,,0,Success
EXP_DBL_0013,Matrix,easy_case,3,lsr,CopyProp,493408,745185,11257,4.484235,1.375183,0,,0,0,,0,Success
EXP_DBL_0013,Matrix,mir_dependent_case,3,lsr,CopyProp,493408,694017,12087,4.175897,1.375183,0,,0,0,,0,Success
EXP_DBL_0014,Matrix,easy_case,1,machine-licm,CopyProp,493504,760676,11027,4.578722,1.304756,0,,0,0,,0,Success
EXP_DBL_0014,Matrix,mir_dependent_case,1,machine-licm,CopyProp,493504,751524,11162,4.520794,1.304756,0,,0,0,,0,Success
EXP_DBL_0014,Matrix,easy_case,2,machine-licm,CopyProp,493504,770314,10889,4.634587,1.515072,0,,0,0,,0,Success
EXP_DBL_0014,Matrix,mir_dependent_case,2,machine-licm,CopyProp,493504,847488,9898,5.098443,1.515072,0,,0,0,,0,Success
EXP_DBL_0014,Matrix,easy_case,3,machine-licm,CopyProp,493504,763808,10982,4.594580,1.310590,0,,0,0,,0,Success
EXP_DBL_0014,Matrix,mir_dependent_case,3,machine-licm,CopyProp,493504,767052,10936,4.638776,1.310590,0,,0,0,,0,Success
EXP_DBL_0015,Matrix,easy_case,1,postra-machine-licm,CopyProp,493536,720511,11642,4.338428,1.489884,0,,0,0,,0,Success
EXP_DBL_0015,Matrix,mir_dependent_case,1,postra-machine-licm,CopyProp,493536,758688,11056,4.574259,1.489884,0,,0,0,,0,Success
EXP_DBL_0015,Matrix,easy_case,2,postra-machine-licm,CopyProp,493536,662537,12661,3.988190,1.289380,0,,0,0,,0,Success
EXP_DBL_0015,Matrix,mir_dependent_case,2,postra-machine-licm,CopyProp,493536,766993,10937,4.616261,1.289380,0,,0,0,,0,Success
EXP_DBL_0015,Matrix,easy_case,3,postra-machine-licm,CopyProp,493536,725182,11567,4.367291,1.602850,0,,0,0,,0,Success
EXP_DBL_0015,Matrix,mir_dependent_case,3,postra-machine-licm,CopyProp,493536,687461,12202,4.139967,1.602850,0,,0,0,,0,Success
EXP_DBL_0016,Matrix,easy_case,1,preheader-prot,CopyProp,493504,689275,12170,4.149121,1.440346,0,,0,0,,0,Success
EXP_DBL_0016,Matrix,mir_dependent_case,1,preheader-prot,CopyProp,493504,698272,12013,4.205135,1.440346,0,,0,0,,0,Success
EXP_DBL_0016,Matrix,easy_case,2,preheader-prot,CopyProp,493504,669555,12528,4.031543,1.186079,0,,0,0,,0,Success
EXP_DBL_0016,Matrix,mir_dependent_case,2,preheader-prot,CopyProp,493504,761995,11008,4.599339,1.186079,0,,0,0,,0,Success
EXP_DBL_0016,Matrix,easy_case,3,preheader-prot,CopyProp,493504,826050,10155,4.998964,1.939004,0,,0,0,,0,Success
EXP_DBL_0016,Matrix,mir_dependent_case,3,preheader-prot,CopyProp,493504,714325,11743,4.561553,1.939004,0,,0,0,,0,Success
EXP_DBL_0017,Matrix,easy_case,1,block-placement,CopyProp,493232,653587,12834,3.933818,1.220562,0,,0,0,,0,Success
EXP_DBL_0017,Matrix,mir_dependent_case,1,block-placement,CopyProp,493232,676600,12398,4.112549,1.220562,0,,0,0,,0,Success
EXP_DBL_0017,Matrix,easy_case,2,block-placement,CopyProp,493232,822416,10199,4.947237,1.244882,0,,0,0,,0,Success
EXP_DBL_0017,Matrix,mir_dependent_case,2,block-placement,CopyProp,493232,737459,11375,4.462682,1.244882,0,,0,0,,0,Success
EXP_DBL_0017,Matrix,easy_case,3,block-placement,CopyProp,493232,680197,12332,4.098823,1.931083,0,,0,0,,0,Success
EXP_DBL_0017,Matrix,mir_dependent_case,3,block-placement,CopyProp,493232,723306,11597,4.355828,1.931083,0,,0,0,,0,Success
EXP_DBL_0018,Matrix,easy_case,1,branch-fold,CopyProp,493552,811784,10333,4.884105,1.311938,0,,0,0,,0,Success
EXP_DBL_0018,Matrix,mir_dependent_case,1,branch-fold,CopyProp,493552,737178,11379,4.455215,1.311938,0,,0,0,,0,Success
EXP_DBL_0018,Matrix,easy_case,2,branch-fold,CopyProp,493552,726687,11543,4.375714,1.804834,0,,0,0,,0,Success
EXP_DBL_0018,Matrix,mir_dependent_case,2,branch-fold,CopyProp,493552,756167,11093,4.550154,1.804834,0,,0,0,,0,Success
EXP_DBL_0018,Matrix,easy_case,3,branch-fold,CopyProp,493552,683053,12281,4.111711,1.914097,0,,0,0,,0,Success
EXP_DBL_0018,Matrix,mir_dependent_case,3,branch-fold,CopyProp,493552,679082,12352,4.087956,1.914097,0,,0,0,,0,Success
EXP_DBL_0019,Matrix,easy_case,1,cgp-branch-opts,CopyProp,493536,703239,11928,4.232606,1.229778,0,,0,0,,0,Success
EXP_DBL_0019,Matrix,mir_dependent_case,1,cgp-branch-opts,CopyProp,493536,724421,11579,4.357883,1.229778,0,,0,0,,0,Success
EXP_DBL_0019,Matrix,easy_case,2,cgp-branch-opts,CopyProp,493536,728541,11514,4.384861,1.252331,0,,0,0,,0,Success
EXP_DBL_0019,Matrix,mir_dependent_case,2,cgp-branch-opts,CopyProp,493536,774042,10837,4.659774,1.252331,0,,0,0,,0,Success
EXP_DBL_0019,Matrix,easy_case,3,cgp-branch-opts,CopyProp,493536,752876,11142,4.530665,1.970513,0,,0,0,,0,Success
EXP_DBL_0019,Matrix,mir_dependent_case,3,cgp-branch-opts,CopyProp,493536,760054,11036,4.624824,1.970513,0,,0,0,,0,Success
EXP_DBL_0020,Matrix,easy_case,1,cgp-select2branch,CopyProp,493536,691326,12134,4.172448,1.289906,0,,0,0,,0,Success
EXP_DBL_0020,Matrix,mir_dependent_case,1,cgp-select2branch,CopyProp,493536,744390,11269,4.480303,1.289906,0,,0,0,,0,Success
EXP_DBL_0020,Matrix,easy_case,2,cgp-select2branch,CopyProp,493536,753190,11137,4.534959,1.384688,0,,0,0,,0,Success
EXP_DBL_0020,Matrix,mir_dependent_case,2,cgp-select2branch,CopyProp,493536,704955,11899,4.244273,1.384688,0,,0,0,,0,Success
EXP_DBL_0020,Matrix,easy_case,3,cgp-select2branch,CopyProp,493536,702122,11947,4.226984,1.264943,0,,0,0,,0,Success
EXP_DBL_0020,Matrix,mir_dependent_case,3,cgp-select2branch,CopyProp,493536,668938,12540,4.025924,1.264943,0,,0,0,,0,Success
EXP_DBL_0021,Matrix,easy_case,1,chr,CopyProp,493536,737287,11377,4.438272,1.250269,0,,0,0,,0,Success
EXP_DBL_0021,Matrix,mir_dependent_case,1,chr,CopyProp,493536,723564,11593,4.354737,1.250269,0,,0,0,,0,Success
EXP_DBL_0021,Matrix,easy_case,2,chr,CopyProp,493536,711834,11784,4.289890,1.302990,0,,0,0,,0,Success
EXP_DBL_0021,Matrix,mir_dependent_case,2,chr,CopyProp,493536,727286,11534,4.378732,1.302990,0,,0,0,,0,Success
EXP_DBL_0021,Matrix,easy_case,3,chr,CopyProp,493536,682689,12287,4.111129,1.389597,0,,0,0,,0,Success
EXP_DBL_0021,Matrix,mir_dependent_case,3,chr,CopyProp,493536,838583,10003,5.046396,1.389597,0,,0,0,,0,Success
EXP_DBL_0022,Matrix,easy_case,1,early-ifcvt,CopyProp,493536,661597,12679,3.988453,1.402642,0,,0,0,,0,Success
EXP_DBL_0022,Matrix,mir_dependent_case,1,early-ifcvt,CopyProp,493536,747862,11216,4.502904,1.402642,0,,0,0,,0,Success
EXP_DBL_0022,Matrix,easy_case,2,early-ifcvt,CopyProp,493536,744356,11269,4.494727,1.601073,0,,0,0,,0,Success
EXP_DBL_0022,Matrix,mir_dependent_case,2,early-ifcvt,CopyProp,493536,742839,11292,4.470498,1.601073,0,,0,0,,0,Success
EXP_DBL_0022,Matrix,easy_case,3,early-ifcvt,CopyProp,493536,708952,11832,4.267962,1.242162,0,,0,0,,0,Success
EXP_DBL_0022,Matrix,mir_dependent_case,3,early-ifcvt,CopyProp,493536,659694,12715,3.981409,1.242162,0,,0,0,,0,Success
EXP_DBL_0023,Matrix,easy_case,1,early-taildup,CopyProp,493536,730521,11483,4.397119,1.128490,0,,0,0,,0,Success
EXP_DBL_0023,Matrix,mir_dependent_case,1,early-taildup,CopyProp,493536,704991,11898,4.247150,1.128490,0,,0,0,,0,Success
EXP_DBL_0023,Matrix,easy_case,2,early-taildup,CopyProp,493536,691660,12128,4.170742,1.305459,0,,0,0,,0,Success
EXP_DBL_0023,Matrix,mir_dependent_case,2,early-taildup,CopyProp,493536,697465,12027,4.271129,1.305459,0,,0,0,,0,Success
EXP_DBL_0023,Matrix,easy_case,3,early-taildup,CopyProp,493536,648705,12931,3.907185,1.352143,0,,0,0,,0,Success
EXP_DBL_0023,Matrix,mir_dependent_case,3,early-taildup,CopyProp,493536,708419,11841,4.265020,1.352143,0,,0,0,,0,Success
EXP_DBL_0024,Matrix,easy_case,1,ifcvt-diamond,CopyProp,493536,756110,11094,4.552111,1.129761,0,,0,0,,0,Success
EXP_DBL_0024,Matrix,mir_dependent_case,1,ifcvt-diamond,CopyProp,493536,722017,11618,4.343744,1.129761,0,,0,0,,0,Success
EXP_DBL_0024,Matrix,easy_case,2,ifcvt-diamond,CopyProp,493536,716767,11703,4.344354,1.369058,0,,0,0,,0,Success
EXP_DBL_0024,Matrix,mir_dependent_case,2,ifcvt-diamond,CopyProp,493536,683675,12269,4.117941,1.369058,0,,0,0,,0,Success
EXP_DBL_0024,Matrix,easy_case,3,ifcvt-diamond,CopyProp,493536,731509,11467,4.404296,1.190605,0,,0,0,,0,Success
EXP_DBL_0024,Matrix,mir_dependent_case,3,ifcvt-diamond,CopyProp,493536,739080,11350,4.455005,1.190605,0,,0,0,,0,Success
EXP_DBL_0025,Matrix,easy_case,1,ifcvt-forked-diamond,CopyProp,493536,699087,11999,4.209523,1.183101,0,,0,0,,0,Success
EXP_DBL_0025,Matrix,mir_dependent_case,1,ifcvt-forked-diamond,CopyProp,493536,671230,12497,4.040465,1.183101,0,,0,0,,0,Success
EXP_DBL_0025,Matrix,easy_case,2,ifcvt-forked-diamond,CopyProp,493536,725655,11560,4.366282,1.189819,0,,0,0,,0,Success
EXP_DBL_0025,Matrix,mir_dependent_case,2,ifcvt-forked-diamond,CopyProp,493536,796384,10533,4.796285,1.189819,0,,0,0,,0,Success
EXP_DBL_0025,Matrix,easy_case,3,ifcvt-forked-diamond,CopyProp,493536,735920,11398,4.432037,1.212405,0,,0,0,,0,Success
EXP_DBL_0025,Matrix,mir_dependent_case,3,ifcvt-forked-diamond,CopyProp,493536,786085,10671,4.729780,1.212405,0,,0,0,,0,Success
EXP_DBL_0026,Matrix,easy_case,1,ifcvt-simple,CopyProp,493536,713160,11762,4.294207,1.443529,0,,0,0,,0,Success
EXP_DBL_0026,Matrix,mir_dependent_case,1,ifcvt-simple,CopyProp,493536,762764,10997,4.591228,1.443529,0,,0,0,,0,Success
EXP_DBL_0026,Matrix,easy_case,2,ifcvt-simple,CopyProp,493536,683642,12270,4.116385,1.161075,0,,0,0,,0,Success
EXP_DBL_0026,Matrix,mir_dependent_case,2,ifcvt-simple,CopyProp,493536,744511,11267,4.480906,1.161075,0,,0,0,,0,Success
EXP_DBL_0026,Matrix,easy_case,3,ifcvt-simple,CopyProp,493536,738037,11366,4.444557,1.407036,0,,0,0,,0,Success
EXP_DBL_0026,Matrix,mir_dependent_case,3,ifcvt-simple,CopyProp,493536,756273,11092,4.551850,1.407036,0,,0,0,,0,Success
EXP_DBL_0027,Matrix,easy_case,1,ifcvt-simple-false,CopyProp,493536,669539,12528,4.031221,1.260177,0,,0,0,,0,Success
EXP_DBL_0027,Matrix,mir_dependent_case,1,ifcvt-simple-false,CopyProp,493536,756868,11083,4.552824,1.260177,0,,0,0,,0,Success
EXP_DBL_0027,Matrix,easy_case,2,ifcvt-simple-false,CopyProp,493536,661189,12687,3.980322,1.190887,0,,0,0,,0,Success
EXP_DBL_0027,Matrix,mir_dependent_case,2,ifcvt-simple-false,CopyProp,493536,686380,12221,4.157419,1.190887,0,,0,0,,0,Success
EXP_DBL_0027,Matrix,easy_case,3,ifcvt-simple-false,CopyProp,493536,745481,11252,4.486916,1.625132,0,,0,0,,0,Success
EXP_DBL_0027,Matrix,mir_dependent_case,3,ifcvt-simple-false,CopyProp,493536,770193,10891,4.635186,1.625132,0,,0,0,,0,Success
EXP_DBL_0028,Matrix,easy_case,1,ifcvt-triangle,CopyProp,493536,753889,11127,4.564034,1.363902,0,,0,0,,0,Success
EXP_DBL_0028,Matrix,mir_dependent_case,1,ifcvt-triangle,CopyProp,493536,757332,11076,4.558754,1.363902,0,,0,0,,0,Success
EXP_DBL_0028,Matrix,easy_case,2,ifcvt-triangle,CopyProp,493536,773275,10848,4.654963,1.237058,0,,0,0,,0,Success
EXP_DBL_0028,Matrix,mir_dependent_case,2,ifcvt-triangle,CopyProp,493536,680916,12319,4.096826,1.237058,0,,0,0,,0,Success
EXP_DBL_0028,Matrix,easy_case,3,ifcvt-triangle,CopyProp,493536,678550,12362,4.083891,1.199921,0,,0,0,,0,Success
EXP_DBL_0028,Matrix,mir_dependent_case,3,ifcvt-triangle,CopyProp,493536,677388,12383,4.077911,1.199921,0,,0,0,,0,Success
EXP_DBL_0029,Matrix,easy_case,1,ifcvt-triangle-false,CopyProp,493536,837190,10019,5.045759,1.245852,0,,0,0,,0,Success
EXP_DBL_0029,Matrix,mir_dependent_case,1,ifcvt-triangle-false,CopyProp,493536,763848,10982,4.597706,1.245852,0,,0,0,,0,Success
EXP_DBL_0029,Matrix,easy_case,2,ifcvt-triangle-false,CopyProp,493536,672091,12481,4.045852,1.257396,0,,0,0,,0,Success
EXP_DBL_0029,Matrix,mir_dependent_case,2,ifcvt-triangle-false,CopyProp,493536,696006,12052,4.188918,1.257396,0,,0,0,,0,Success
EXP_DBL_0029,Matrix,easy_case,3,ifcvt-triangle-false,CopyProp,493536,689852,12159,4.154281,1.371264,0,,0,0,,0,Success
EXP_DBL_0029,Matrix,mir_dependent_case,3,ifcvt-triangle-false,CopyProp,493536,682649,12288,4.106422,1.371264,0,,0,0,,0,Success
EXP_DBL_0030,Matrix,easy_case,1,ifcvt-triangle-rev,CopyProp,493536,801323,10468,4.823394,1.220741,0,,0,0,,0,Success
EXP_DBL_0030,Matrix,mir_dependent_case,1,ifcvt-triangle-rev,CopyProp,493536,781037,10740,4.716911,1.220741,0,,0,0,,0,Success
EXP_DBL_0030,Matrix,easy_case,2,ifcvt-triangle-rev,CopyProp,493536,671362,12494,4.070881,1.366597,0,,0,0,,0,Success
EXP_DBL_0030,Matrix,mir_dependent_case,2,ifcvt-triangle-rev,CopyProp,493536,684326,12258,4.183961,1.366597,0,,0,0,,0,Success
EXP_DBL_0030,Matrix,easy_case,3,ifcvt-triangle-rev,CopyProp,493536,766932,10937,4.616216,1.173312,0,,0,0,,0,Success
EXP_DBL_0030,Matrix,mir_dependent_case,3,ifcvt-triangle-rev,CopyProp,493536,680352,12329,4.100844,1.173312,0,,0,0,,0,Success
EXP_DBL_0031,Matrix,easy_case,1,tail-calls,CopyProp,493536,756382,11090,4.552174,1.211102,0,,0,0,,0,Success
EXP_DBL_0031,Matrix,mir_dependent_case,1,tail-calls,CopyProp,493536,735707,11402,4.425316,1.211102,0,,0,0,,0,Success
EXP_DBL_0031,Matrix,easy_case,2,tail-calls,CopyProp,493536,755546,11102,4.566595,1.230054,0,,0,0,,0,Success
EXP_DBL_0031,Matrix,mir_dependent_case,2,tail-calls,CopyProp,493536,687958,12193,4.142206,1.230054,0,,0,0,,0,Success
EXP_DBL_0031,Matrix,easy_case,3,tail-calls,CopyProp,493536,708986,11831,4.269662,1.213278,0,,0,0,,0,Success
EXP_DBL_0031,Matrix,mir_dependent_case,3,tail-calls,CopyProp,493536,698996,12000,4.205152,1.213278,0,,0,0,,0,Success
EXP_DBL_0032,Matrix,easy_case,1,tail-duplicate,CopyProp,493536,787371,10653,4.738964,1.142415,0,,0,0,,0,Success
EXP_DBL_0032,Matrix,mir_dependent_case,1,tail-duplicate,CopyProp,493536,699182,11997,4.208739,1.142415,0,,0,0,,0,Success
EXP_DBL_0032,Matrix,easy_case,2,tail-duplicate,CopyProp,493536,729521,11498,4.392456,1.168835,0,,0,0,,0,Success
EXP_DBL_0032,Matrix,mir_dependent_case,2,tail-duplicate,CopyProp,493536,735735,11401,4.430427,1.168835,0,,0,0,,0,Success
EXP_DBL_0032,Matrix,easy_case,3,tail-duplicate,CopyProp,493536,786712,10662,4.734766,1.466541,0,,0,0,,0,Success
EXP_DBL_0032,Matrix,mir_dependent_case,3,tail-duplicate,CopyProp,493536,738643,11356,4.444315,1.466541,0,,0,0,,0,Success
EXP_DBL_0033,Matrix,easy_case,1,cgp-ext-ld-promotion,CopyProp,493536,671739,12487,4.045495,1.050124,0,,0,0,,0,Success
EXP_DBL_0033,Matrix,mir_dependent_case,1,cgp-ext-ld-promotion,CopyProp,493536,669232,12534,4.028533,1.050124,0,,0,0,,0,Success
EXP_DBL_0033,Matrix,easy_case,2,cgp-ext-ld-promotion,CopyProp,493536,736849,11384,4.432256,1.279540,0,,0,0,,0,Success
EXP_DBL_0033,Matrix,mir_dependent_case,2,cgp-ext-ld-promotion,CopyProp,493536,795955,10539,4.794757,1.279540,0,,0,0,,0,Success
EXP_DBL_0033,Matrix,easy_case,3,cgp-ext-ld-promotion,CopyProp,493536,749538,11191,4.521310,1.382695,0,,0,0,,0,Success
EXP_DBL_0033,Matrix,mir_dependent_case,3,cgp-ext-ld-promotion,CopyProp,493536,778846,10770,4.687172,1.382695,0,,0,0,,0,Success
EXP_DBL_0034,Matrix,easy_case,1,cgp-store-extract,CopyProp,493536,717368,11693,4.318237,1.432671,0,,0,0,,0,Success
EXP_DBL_0034,Matrix,mir_dependent_case,1,cgp-store-extract,CopyProp,493536,688632,12181,4.144438,1.432671,0,,0,0,,0,Success
EXP_DBL_0034,Matrix,easy_case,2,cgp-store-extract,CopyProp,493536,799293,10495,4.810426,1.254396,0,,0,0,,0,Success
